signature	sig_type	direction	ensg	symbol	det_SS2	det_10X	det_Couturier
C4_DOWN	C4 R-sig	down	ENSG00000241889	CTDNEP1P1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000241935	HOGA1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000241973	PI4KA	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000242114	MTFP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000242125	SNHG3	1	0	0
C4_UP	C4 R-sig	up	ENSG00000242265	PEG10	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000242498	ARPIN	0	0	1
C4_UP	C4 R-sig	up	ENSG00000242588		0	0	0
C4_UP	C4 R-sig	up	ENSG00000242616	GNG10	1	1	1
C4_UP	C4 R-sig	up	ENSG00000242689	CNTF	1	1	1
C4_UP	C4 R-sig	up	ENSG00000243147	MRPL33	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000243156	MICAL3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000243302		0	0	0
C4_UP	C4 R-sig	up	ENSG00000243317	STMP1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000243335	KCTD7	1	1	1
C4_UP	C4 R-sig	up	ENSG00000243716	NPIPB5	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000243725	TTC4	1	1	1
C4_UP	C4 R-sig	up	ENSG00000243766	HOTTIP	1	1	1
C4_UP	C4 R-sig	up	ENSG00000243927	MRPS6	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000243943	ZNF512	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000243974	VTI1BP1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000243989	ACY1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000244038	DDOST	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000244115	DNAJC25-GNG10	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000244398	RPL36AP37	0	0	0
C4_UP	C4 R-sig	up	ENSG00000244462	RBM12	1	1	1
C4_UP	C4 R-sig	up	ENSG00000244509	APOBEC3C	1	1	1
C4_UP	C4 R-sig	up	ENSG00000244687	UBE2V1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000244733		0	0	0
C4_UP	C4 R-sig	up	ENSG00000244754	N4BP2L2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000245025	RHOBTB2-AS1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000245146	MALINC1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000245293	CYP2U1-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000245317	MRNIP-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000245498	MSANTD2-AS1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000245532	NEAT1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000247095	MIR210HG	1	1	1
C4_UP	C4 R-sig	up	ENSG00000247556	OIP5-AS1	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000247572	CKMT2-AS1	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000247596	TWF2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000247627	MTND4P12	0	0	0
C4_UP	C4 R-sig	up	ENSG00000248008	NRAV	0	0	1
C4_UP	C4 R-sig	up	ENSG00000248049	UBA6-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000248098	BCKDHA	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000248113	PTPN11P5	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000248290	TNXA	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000248333	CDK11B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000248527	MTATP6P1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000248932	COPB2-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000248964		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000249115	HAUS5	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000249306	LINC01411	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000249353	NPM1P27	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000249565	SERBP1P5	0	0	0
C4_UP	C4 R-sig	up	ENSG00000249624	IFNAR2-IL10RB	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000249669	CARMN	0	0	1
C4_UP	C4 R-sig	up	ENSG00000249992	TMEM158	1	1	1
C4_UP	C4 R-sig	up	ENSG00000250129	NEK11-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000250539	KRT8P33	0	0	0
C4_UP	C4 R-sig	up	ENSG00000251562	MALAT1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000251595	ABCA11P	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000251667	BRCC3P1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000251705	RNA5-8SP6	0	0	0
C4_UP	C4 R-sig	up	ENSG00000251791	SCARNA6	1	0	0
C4_UP	C4 R-sig	up	ENSG00000253051	SNORA31B	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000253161	LINC01605	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000253210	DENND3-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000253304	TMEM200B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000253305	PCDHGB6	1	1	1
C4_UP	C4 R-sig	up	ENSG00000253352	TUG1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000253537	PCDHGA7	1	1	1
C4_UP	C4 R-sig	up	ENSG00000253626	EIF5AL1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000253716	MINCR	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000253729	PRKDC	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000253741	LNCOC1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000254206	NPIPB11	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000254332	TPM4P3	0	0	0
C4_UP	C4 R-sig	up	ENSG00000254341	SNORD87	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000254505	CHMP4A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000254618	TMED10P1	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000254681	PKD1P5	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000254759	NAP1L1P1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000254772	EEF1G	1	1	1
C4_UP	C4 R-sig	up	ENSG00000254837	LIPT2-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000254986	DPP3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000255073	ZFP91-CNTF	1	1	1
C4_UP	C4 R-sig	up	ENSG00000255112	CHMP1B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000255121	CENATAC-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000255135	EMSY-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000255345	TENM4-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000255491		0	0	0
C4_UP	C4 R-sig	up	ENSG00000255717	SNHG1	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000255874	PRECSIT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000256043	CTSO	1	1	1
C4_UP	C4 R-sig	up	ENSG00000256053	COA8	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000256124	LINC01152	0	1	1
C4_UP	C4 R-sig	up	ENSG00000256223	ZNF10	1	1	1
C4_UP	C4 R-sig	up	ENSG00000256235	SMIM3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000256269	HMBS	1	1	1
C4_UP	C4 R-sig	up	ENSG00000256537	SMIM10L1	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000256546	LINC02985	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000256663		0	0	0
C4_UP	C4 R-sig	up	ENSG00000257093	DENND11	0	0	0
C4_UP	C4 R-sig	up	ENSG00000257103	LSM14A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000257126	FOXG1-AS1	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000257199		0	0	0
C4_UP	C4 R-sig	up	ENSG00000257267	ZNF271P	0	0	0
C4_UP	C4 R-sig	up	ENSG00000257621	PSMA3-AS1	0	0	1
C4_UP	C4 R-sig	up	ENSG00000257702	LBX2-AS1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000257767		0	0	0
C4_UP	C4 R-sig	up	ENSG00000258017	TUBA1B-AS1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000258102	MAP1LC3B2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000258183	LINC02392	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000258186	SLC7A5P2	1	0	0
C4_UP	C4 R-sig	up	ENSG00000258289	CHURC1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000258315	BACC1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000258366	RTEL1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000258441	LINC00641	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000258457	AJUBA-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000258555	SPECC1L-ADORA2A	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000258717		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000258818	RNASE4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000258947	TUBB3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000259001		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000259020		0	0	0
C4_UP	C4 R-sig	up	ENSG00000259207	ITGB3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000259291	ZNF710-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000259330	INAFM2	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000259363		0	0	0
C4_UP	C4 R-sig	up	ENSG00000259623		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000259753		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000259781	HMGB1P6	0	0	0
C4_UP	C4 R-sig	up	ENSG00000259976		0	0	0
C4_UP	C4 R-sig	up	ENSG00000260032	NORAD	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000260063		0	0	0
C4_UP	C4 R-sig	up	ENSG00000260196		0	0	0
C4_UP	C4 R-sig	up	ENSG00000260342		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000260412		0	0	0
C4_UP	C4 R-sig	up	ENSG00000260417		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000260442	ATP2A1-AS1	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000260578		0	0	0
C4_UP	C4 R-sig	up	ENSG00000260630	SNAI3-AS1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000260877		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000260914		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000260917		0	0	0
C4_UP	C4 R-sig	up	ENSG00000260920		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000261150	EPPK1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000261236	BOP1	1	1	1
C4_UP	C4 R-sig	up	ENSG00000261286	ATP2C2-AS1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000261324		0	0	0
C4_UP	C4 R-sig	up	ENSG00000261512		0	0	0
C4_UP	C4 R-sig	up	ENSG00000261740	BOLA2-SMG1P6	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000261819		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000262454	MIR193BHG	0	0	1
C4_UP	C4 R-sig	up	ENSG00000262664	OVCA2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000262814	MRPL12	1	1	1
C4_UP	C4 R-sig	up	ENSG00000262919	CCNQ	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000263004	AKAP1-DT	0	0	0
C4_UP	C4 R-sig	up	ENSG00000263244		0	0	0
C4_UP	C4 R-sig	up	ENSG00000263327	TAPT1-AS1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000263443		0	0	0
C4_UP	C4 R-sig	up	ENSG00000263465	SRSF8	1	0	1
C4_DOWN	C4 R-sig	down	ENSG00000263528	IKBKE	1	1	1
C4_UP	C4 R-sig	up	ENSG00000263731	LINC03149	0	0	0
C4_UP	C4 R-sig	up	ENSG00000263740	RN7SL4P	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000263843	MIF4GD-DT	0	0	0
C4_UP	C4 R-sig	up	ENSG00000263934	SNORD3A	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000264301	LINC01444	0	0	1
C4_UP	C4 R-sig	up	ENSG00000264462	MIR3648-2	0	0	0
C4_UP	C4 R-sig	up	ENSG00000264522	OTUD7B	1	1	1
C4_UP	C4 R-sig	up	ENSG00000265078	RN7SL664P	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000265688	MILIP	0	0	0
C4_UP	C4 R-sig	up	ENSG00000265735	RN7SL5P	0	0	0
C4_UP	C4 R-sig	up	ENSG00000265808	SEC22B	1	0	1
C4_DOWN	C4 R-sig	down	ENSG00000265972	TXNIP	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000266208	GJD3-AS1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000266412	NCOA4	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000266441	ARHGAP28-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000266967	AARSD1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000267058		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000267059		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000267073		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000267120		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000267213	DPY19L3-DT	0	0	0
C4_UP	C4 R-sig	up	ENSG00000267270	PARD6G-AS1	1	0	1
C4_UP	C4 R-sig	up	ENSG00000267458		0	0	0
C4_UP	C4 R-sig	up	ENSG00000267519	MIR23AHG	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000267858	MZF1-AS1	0	0	1
C4_UP	C4 R-sig	up	ENSG00000267940		0	0	0
C4_UP	C4 R-sig	up	ENSG00000268089	GABRQ	1	1	1
C4_UP	C4 R-sig	up	ENSG00000268205	LNC-WAL	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000268465		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000268516	ZNF8-DT	0	0	0
C4_UP	C4 R-sig	up	ENSG00000268573		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000269190	FBXO17	1	1	1
C4_UP	C4 R-sig	up	ENSG00000269343	ZNF587B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000269378	ITGB1P1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000269556	TMEM185A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000269918		0	0	0
C4_UP	C4 R-sig	up	ENSG00000269968	GAPDH-AS1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000270022		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000270074		0	0	0
C4_UP	C4 R-sig	up	ENSG00000270103		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000270647	TAF15	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000270866		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000270882	H4C14	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000270959	LPP-AS2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000270977		0	0	0
C4_UP	C4 R-sig	up	ENSG00000271643	PDCD6IP-DT	0	0	0
C4_UP	C4 R-sig	up	ENSG00000271672	DUXAP8	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000271780		0	0	0
C4_UP	C4 R-sig	up	ENSG00000271862		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000271943	TPM4P2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000272092		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000272325	NUDT3	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000272333	KMT2B	0	1	1
C4_UP	C4 R-sig	up	ENSG00000272391	POM121C	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000272620	AFAP1-AS1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000272674	PCDHB16	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000272734	ADIRF-AS1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000272886	DCP1A	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000272909		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000272944		0	0	0
C4_UP	C4 R-sig	up	ENSG00000273088		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273167		0	0	0
C4_UP	C4 R-sig	up	ENSG00000273217		0	0	0
C4_UP	C4 R-sig	up	ENSG00000273373		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273604	EPOP	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273654		0	0	0
C4_UP	C4 R-sig	up	ENSG00000273679		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273703	H2BC14	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273749	CYFIP1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000273784		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273802	H2BC8	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273828		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273899	NOL12	1	1	1
C4_UP	C4 R-sig	up	ENSG00000273933		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000273983	H3C8	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000274049	INO80B-WBP1	1	0	1
C4_UP	C4 R-sig	up	ENSG00000274070	CASTOR2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000274220		0	0	0
C4_UP	C4 R-sig	up	ENSG00000274266	SNORA73A	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000274276		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000274290	H2BC6	0	0	0
C4_UP	C4 R-sig	up	ENSG00000274605	PCCA-DT	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000274641	H2BC17	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000274997	H2AC12	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275023	MLLT6	1	1	1
C4_UP	C4 R-sig	up	ENSG00000275066	SYNRG	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000275074	NUDT18	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000275126	H4C13	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275131	PDE4DIPP2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275160	RPL7AP45	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275221	H2AC15	0	0	0
C4_UP	C4 R-sig	up	ENSG00000275318		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275379	H3C11	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275700	AATF	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000275713	H2BC9	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275714	H3C1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000275835	TUBGCP5	1	1	1
C4_UP	C4 R-sig	up	ENSG00000275994	SNORA24	1	0	0
C4_UP	C4 R-sig	up	ENSG00000276023	DUSP14	1	1	1
C4_UP	C4 R-sig	up	ENSG00000276027	RNU12	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000276043	UHRF1	1	0	1
C4_DOWN	C4 R-sig	down	ENSG00000276141	WHAMMP3	1	0	0
C4_UP	C4 R-sig	up	ENSG00000276334		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000276368	H2AC14	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000276410	H2BC3	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000276529		0	0	0
C4_UP	C4 R-sig	up	ENSG00000276788	SNORD26	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000276903	H2AC16	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000276966	H4C5	0	0	0
C4_UP	C4 R-sig	up	ENSG00000277027	RMRP	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000277053	GTF2IP1	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000277075	H2AC8	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000277117		0	0	0
C4_UP	C4 R-sig	up	ENSG00000277149	TYW1B	1	0	1
C4_DOWN	C4 R-sig	down	ENSG00000277157	H4C4	0	0	0
C4_UP	C4 R-sig	up	ENSG00000277209	RPPH1	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000277224	H2BC7	0	0	0
C4_UP	C4 R-sig	up	ENSG00000277258	PCGF2	1	1	1
C4_UP	C4 R-sig	up	ENSG00000277534		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000277654	NOP35P1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000277775	H3C7	0	0	0
C4_UP	C4 R-sig	up	ENSG00000277925		0	0	0
C4_UP	C4 R-sig	up	ENSG00000278249	SCARNA2	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000278259	MYO19	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000278266		0	0	0
C4_UP	C4 R-sig	up	ENSG00000278385		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278463	H2AC4	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278535	DHRS11	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000278540	ACACA	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000278588	H2BC10	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278615	C11orf98	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000278637	H4C1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278677	H2AC17	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278705	H4C2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278768	BACE1-AS	1	0	1
C4_DOWN	C4 R-sig	down	ENSG00000278771	RN7SL3	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000278970	HEIH	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000279069		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279078	SND1-IT1	1	0	1
C4_UP	C4 R-sig	up	ENSG00000279088		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279133		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279175		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279207		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000279253		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279392		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279406		0	0	0
C4_UP	C4 R-sig	up	ENSG00000279407		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000279457	WASH9P	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000279692		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000279881		0	0	0
C4_UP	C4 R-sig	up	ENSG00000280047		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000280071		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000280120		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000280132		0	0	0
C4_UP	C4 R-sig	up	ENSG00000280219		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000280241		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000280604		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000281376		0	0	0
C4_UP	C4 R-sig	up	ENSG00000281649	EBLN3P	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000282278		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000282458	WASH5P	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000282885		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000283041		0	0	0
C4_UP	C4 R-sig	up	ENSG00000283103		0	0	0
C4_UP	C4 R-sig	up	ENSG00000283199	C13orf46	0	0	0
C4_UP	C4 R-sig	up	ENSG00000283321		0	0	0
C4_UP	C4 R-sig	up	ENSG00000284024	MSANTD7	0	0	0
C4_UP	C4 R-sig	up	ENSG00000284747		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000284776		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000284879	NCAL1	0	0	0
C4_UP	C4 R-sig	up	ENSG00000285230	RALY-AS1	0	0	1
C4_DOWN	C4 R-sig	down	ENSG00000285238		0	0	0
C4_UP	C4 R-sig	up	ENSG00000285437	POLR2J3	1	1	1
C4_UP	C4 R-sig	up	ENSG00000285517	LINC00941	0	1	1
C4_DOWN	C4 R-sig	down	ENSG00000285793	ANAPC1P2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000285815	GET1-SH3BGR	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000285991		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286112	KYAT1	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286129		0	0	0
C4_UP	C4 R-sig	up	ENSG00000286140	DERPC	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286190		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286264		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286522	H3C2	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286724		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286760		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000286905		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000287080	H3C3	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000287263		0	0	0
C4_UP	C4 R-sig	up	ENSG00000287856		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000287886		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000288701	PRRC2B	1	1	1
C4_DOWN	C4 R-sig	down	ENSG00000288710		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000288721		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000288741		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000288825	H2AC18	0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000288827		0	0	0
C4_UP	C4 R-sig	up	ENSG00000288899		0	0	0
C4_UP	C4 R-sig	up	ENSG00000288908		0	0	0
C4_UP	C4 R-sig	up	ENSG00000288995		0	0	0
C4_UP	C4 R-sig	up	ENSG00000289238		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000289275		0	0	0
C4_UP	C4 R-sig	up	ENSG00000289353		0	0	0
C4_UP	C4 R-sig	up	ENSG00000289365		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000289469		0	0	0
C4_UP	C4 R-sig	up	ENSG00000289523		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000289562		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000289586		0	0	0
C4_UP	C4 R-sig	up	ENSG00000289848		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000289971		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000290226		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000290318		0	0	0
C4_UP	C4 R-sig	up	ENSG00000290391		0	0	0
C4_UP	C4 R-sig	up	ENSG00000290425	PI4KAP1	1	0	0
C4_DOWN	C4 R-sig	down	ENSG00000290523		0	0	0
C4_DOWN	C4 R-sig	down	ENSG00000290536		0	0	0
